,eventKey,key,k_time,d_time,quiz_attempts,random_victims_locations,x,rm_id,idx,victims_alive,victim,random_victims_coordinates,map_knowledge_cond,game_start_time,passed_quiz_time,mission_map,trial,z,time_from_start,action,action_data,score,timestep,game_end,exp_time,victims_alive_coordinates,victim_saved_coordinates
172,-MjSk9ijBRKteP2w7w7j,right,2021-09-13T06:03:15.941Z,2021-09-13T06:03:15.787Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",35.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,21.0,47.906,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
173,-MjSk9lr-6hgUxvgZycw,right,2021-09-13T06:03:16.141Z,2021-09-13T06:03:15.954Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",36.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,21.0,48.105999999999995,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
174,-MjSk9p-JPErOFgvD-0j,right,2021-09-13T06:03:16.341Z,2021-09-13T06:03:16.153Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",37.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,21.0,48.306,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
175,-MjSk9ssio1msgjvOPV5,down,2021-09-13T06:03:16.591Z,2021-09-13T06:03:16.354Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",37.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,22.0,48.556,move,down,7,7,victims saved,2021-09-13T06:05:19.008Z,,
176,-MjSk9xtV3_l3uMK6-Ri,down,2021-09-13T06:03:16.908Z,2021-09-13T06:03:16.604Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",37.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,23.0,48.873000000000005,move,down,7,7,victims saved,2021-09-13T06:05:19.008Z,,
177,-MjSkA-TPsoqFYaJevPs,down,2021-09-13T06:03:17.074Z,2021-09-13T06:03:16.920Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",37.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,24.0,49.039,move,down,7,7,victims saved,2021-09-13T06:05:19.008Z,,
178,-MjSkA1kMvHV6aB7G6oQ,down,2021-09-13T06:03:17.224Z,2021-09-13T06:03:17.085Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",37.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,25.0,49.189,move,down,7,7,victims saved,2021-09-13T06:05:19.008Z,,
179,-MjSkA4dYfIYzEBMUxCE,down,2021-09-13T06:03:17.407Z,2021-09-13T06:03:17.236Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",37.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,26.0,49.372,move,down,7,7,victims saved,2021-09-13T06:05:19.008Z,,
180,-MjSkA73evpL2730smae,down,2021-09-13T06:03:17.559Z,2021-09-13T06:03:17.418Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",37.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,49.524,move,down,7,7,victims saved,2021-09-13T06:05:19.008Z,,
181,-MjSkAAKW0Rl8WsUaqDU,right,2021-09-13T06:03:17.758Z,2021-09-13T06:03:17.571Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",38.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,49.723,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
182,-MjSkACjSttO2WyASuqT,right,2021-09-13T06:03:17.925Z,2021-09-13T06:03:17.771Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,49.89,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
183,-MjSkAFtH--uihPcOd8t,right,2021-09-13T06:03:18.125Z,2021-09-13T06:03:17.938Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",40.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,50.09,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
184,-MjSkAIW4UE6vXkstu8T,right,2021-09-13T06:03:18.258Z,2021-09-13T06:03:18.138Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",41.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,50.223,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
185,-MjSkALJaBUAPbOWGNnQ,right,2021-09-13T06:03:18.474Z,2021-09-13T06:03:18.270Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",42.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,50.439,move,right,7,7,victims saved,2021-09-13T06:05:19.008Z,,
186,-MjSkAR4L_F5KsbHgmbD,rs,2021-09-13T06:03:18.825Z,,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",42.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,"[728, 892, 1377, 1544, 2223, 2326, 2243, 2564, 2496, 2470, 2730, 3098, 3834, 3444, None, 3791, 4496]",1341.0,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,50.79,triage,41 26 regular,8,8,victims saved,2021-09-13T06:05:19.008Z,"[(28, 14), (42, 17), (27, 27), (44, 30), (23, 44), (26, 46), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (48, 61), (34, 76), (44, 68), None, (41, 75), (46, 89)]","(41, 26)"
187,-MjSkASucWOdemMLrB_y,right,2021-09-13T06:03:18.957Z,2021-09-13T06:03:18.487Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",43.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,50.922,move,right,8,8,victims saved,2021-09-13T06:05:19.008Z,,
188,-MjSkAVX1t4CsgAVAWJh,right,2021-09-13T06:03:19.124Z,2021-09-13T06:03:18.969Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",44.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,51.089,move,right,8,8,victims saved,2021-09-13T06:05:19.008Z,,
189,-MjSkAY1QyJNVc5OnX9d,right,2021-09-13T06:03:19.290Z,2021-09-13T06:03:19.136Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",45.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,51.254999999999995,move,right,8,8,victims saved,2021-09-13T06:05:19.008Z,,
190,-MjSkAa2V63veo9l7kok,right,2021-09-13T06:03:19.457Z,2021-09-13T06:03:19.300Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,27.0,51.422,move,right,8,8,victims saved,2021-09-13T06:05:19.008Z,,
191,-MjSkAeJrFQgiqB_e4zQ,up,2021-09-13T06:03:19.741Z,2021-09-13T06:03:19.470Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,26.0,51.706,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
192,-MjSkAh0lJ3E9kU_K6F8,up,2021-09-13T06:03:19.924Z,2021-09-13T06:03:19.753Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,25.0,51.888999999999996,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
193,-MjSkAjGL-YkXtqfLS71,right,2021-09-13T06:03:20.058Z,2021-09-13T06:03:19.936Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,25.0,52.022999999999996,move,right,8,8,victims saved,2021-09-13T06:05:19.008Z,,
194,-MjSkAmjMYdx7dcyGadi,up,2021-09-13T06:03:20.291Z,2021-09-13T06:03:20.071Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,24.0,52.256,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
195,-MjSkApMeBrjMsnhnIxk,up,2021-09-13T06:03:20.459Z,2021-09-13T06:03:20.304Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,23.0,52.424,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
196,-MjSkAre6jsuz9bLniFu,up,2021-09-13T06:03:20.608Z,2021-09-13T06:03:20.472Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,22.0,52.573,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
197,-MjSkAuEkPdN_2nEOi_u,up,2021-09-13T06:03:20.775Z,2021-09-13T06:03:20.619Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,21.0,52.739999999999995,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
198,-MjSkAwwOWI-IhoCmXWB,up,2021-09-13T06:03:20.941Z,2021-09-13T06:03:20.788Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,20.0,52.906,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
199,-MjSkAzRox-3z-YwLOlo,up,2021-09-13T06:03:21.107Z,2021-09-13T06:03:20.954Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,19.0,53.072,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
200,-MjSkB0p7H09-6x2fEOX,up,2021-09-13T06:03:21.258Z,2021-09-13T06:03:21.121Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,18.0,53.223,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
201,-MjSkB3gRb3PAvJdGM_W,up,2021-09-13T06:03:21.441Z,2021-09-13T06:03:21.270Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,17.0,53.406,move,up,8,8,victims saved,2021-09-13T06:05:19.008Z,,
202,-MjSkB7_UcM5QfrC5Pif,left,2021-09-13T06:03:21.691Z,2021-09-13T06:03:21.453Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,17.0,53.656,move,left,8,8,victims saved,2021-09-13T06:05:19.008Z,,
